i,fr,sudut,p1,p2,galat,nyambung,f_badan,puncak_rel_badan,saddle_rel_badan,r_sel,luas_sel,st_gabung,br_gabung
109,0.9399454411533382,0.22211682617517592,pbcseg_final_v1\MO_929161_ccrop_mask.png,pbcseg_final_v1\MO_492669_ccrop_mask.png,,True,0.57205290584135,0.9201333421913047,0.34808043634995467,63.788713735268246,31407,terpisah_di_nol,0.0
110,0.772937180039909,1.1183401146669876,pbcseg_final_v1\LY_284797_ccrop_mask.png,pbcseg_final_v1\MO_284143_ccrop_mask.png,,True,0.08817632976230937,0.8086268177912661,0.7204504880289567,60.83584469702052,20176,normal,0.02502347051056742
111,0.9223855028104078,2.7740168657582576,pbcseg_final_v1\LY_86837_ccrop_mask.png,pbcseg_final_v1\MO_860510_ccrop_mask.png,,True,0.3236971932562419,0.6709064565504705,0.3472092632942287,65.80273550544841,22144,terpisah_di_nol,0.0
112,0.7750386391832941,0.7391112732403278,pbcseg_final_v1\LY_818656_ccrop_mask.png,pbcseg_final_v1\LY_114808_ccrop_mask.png,,True,0.12438753322910205,0.8485795992389527,0.7241920660098506,47.853944456021594,13151,normal,0.02502347051056742
113,0.7597074422752885,2.0577203230569223,pbcseg_final_v1\MO_420359_ccrop_mask.png,pbcseg_final_v1\MO_215092_ccrop_mask.png,,True,0.19858580577679277,0.9549766699233021,0.7563908641465094,63.953107821277925,30988,normal,0.026352313834736494
114,0.7775811869365041,4.046359711829145,pbcseg_final_v1\MO_905158_ccrop_mask.png,pbcseg_final_v1\LY_954324_ccrop_mask.png,,True,0.09351735050960304,0.7591458644571283,0.6656285139475252,65.86349520030045,28427,normal,0.026938622922018266
115,0.785683570140971,4.581599006805446,pbcseg_final_v1\MO_589643_ccrop_mask.png,pbcseg_final_v1\LY_185977_ccrop_mask.png,,True,0.1283901167042476,0.6487844007589474,0.5203942840546998,84.8999411071645,34912,terpisah_di_nol,0.0
116,0.8254850583511757,0.0017544272583898451,pbcseg_final_v1\LY_700280_ccrop_mask.png,pbcseg_final_v1\LY_452236_ccrop_mask.png,,True,0.3650187136858848,0.999790334414301,0.6347716207284162,48.83646178829912,15956,terpisah_di_nol,0.0
117,0.7774554399534614,3.192237830780536,pbcseg_final_v1\MO_444848_ccrop_mask.png,pbcseg_final_v1\MO_23768_ccrop_mask.png,,True,0.2167835225882494,0.7915105109149776,0.5747269883267282,75.0,29774,normal,0.1442774642061903
118,0.762890469989307,5.805121367805901,pbcseg_final_v1\MO_94561_ccrop_mask.png,pbcseg_final_v1\LY_59662_ccrop_mask.png,,True,0.09038821567237361,0.5933452774593573,0.5029570617869836,75.7099729229908,25800,terpisah_di_nol,0.0
119,0.9127928896977581,2.1389073014860265,pbcseg_final_v1\MO_919757_ccrop_mask.png,pbcseg_final_v1\MO_546259_ccrop_mask.png,,True,0.3759590302886551,0.8393528795600957,0.46339384927144067,70.2922470831599,37744,terpisah_di_nol,0.0
128,0.7997383339948494,4.026253680568574,pbcseg_final_v1\LY_762572_ccrop_mask.png,pbcseg_final_v1\MO_94823_ccrop_mask.png,,True,0.17040116914917516,0.7168882184403869,0.5464870492912117,69.87131027825369,22831,terpisah_di_nol,0.0
129,0.95461135863867,2.2643497346253216,pbcseg_final_v1\MO_794447_ccrop_mask.png,pbcseg_final_v1\LY_628843_ccrop_mask.png,,True,0.6259397779635703,0.669108038512782,0.043168260549211745,65.52098900352466,30438,terpisah_di_nol,0.0
130,0.8570672518963254,3.8980162225680495,pbcseg_final_v1\MO_465710_ccrop_mask.png,pbcseg_final_v1\LY_225365_ccrop_mask.png,,True,0.19529285196540028,0.6153635206081286,0.4200706686427283,72.40165743959182,25150,terpisah_di_nol,0.0
131,0.9350000188342693,2.4474096930116707,pbcseg_final_v1\LY_566461_ccrop_mask.png,pbcseg_final_v1\LY_628843_ccrop_mask.png,,True,0.48966250527885263,0.8724609554655619,0.38279845018670927,50.24937810560445,16774,terpisah_di_nol,0.0
132,0.8167246316636765,2.0560257441759666,pbcseg_final_v1\MO_187322_ccrop_mask.png,pbcseg_final_v1\MO_838314_ccrop_mask.png,,True,0.2790116365408101,0.755086685092814,0.4760750485520038,87.36704184073076,45631,terpisah_di_nol,0.0
133,0.7677788315520945,6.130448100507461,pbcseg_final_v1\MO_38915_ccrop_mask.png,pbcseg_final_v1\LY_619039_ccrop_mask.png,,True,0.08936816292524066,0.6726756071085048,0.5833074441832642,77.31752712031083,27950,terpisah_di_nol,0.0
134,0.755572697615786,2.2009354260932734,pbcseg_final_v1\MO_214714_ccrop_mask.png,pbcseg_final_v1\MO_37507_ccrop_mask.png,,True,0.09227074223949393,0.7201271560571204,0.6278564138176266,86.33075929238663,43461,terpisah_di_nol,0.0
135,0.7167920968437528,5.943555545940517,pbcseg_final_v1\LY_818656_ccrop_mask.png,pbcseg_final_v1\LY_825441_ccrop_mask.png,,True,0.25660867385024555,0.9512569811411642,0.6946483072909186,43.139309220245984,11827,normal,0.035388531373687644
144,0.8338197912118352,3.3339423108168944,pbcseg_final_v1\LY_118150_ccrop_mask.png,pbcseg_final_v1\LY_939287_ccrop_mask.png,,True,0.45134958307162243,0.9563683679685906,0.5050187848969682,43.965895873961216,16441,normal,0.07417022646512231
145,0.8761000680028503,0.5309856708514021,pbcseg_final_v1\MO_353686_ccrop_mask.png,pbcseg_final_v1\LY_725386_ccrop_mask.png,,True,0.11399491316768583,0.5754759293673544,0.4614810161996685,72.42237223399962,29759,terpisah_di_nol,0.0
146,0.7994891454855866,1.6430460030883016,pbcseg_final_v1\MO_756252_ccrop_mask.png,pbcseg_final_v1\LY_247228_ccrop_mask.png,,True,0.03539528036219753,0.6114023973564636,0.5760071169942661,70.34912934784623,26733,terpisah_di_nol,0.0
147,0.8872151651524423,3.336703824615285,pbcseg_final_v1\LY_742554_ccrop_mask.png,pbcseg_final_v1\LY_14026515_ccrop_mask.png,,True,0.34745666382116297,0.7334098748834262,0.3859532110622633,51.884487084291386,15750,terpisah_di_nol,0.0
148,0.8728422236506058,4.097188122758344,pbcseg_final_v1\MO_834548_ccrop_mask.png,pbcseg_final_v1\LY_929629_ccrop_mask.png,,True,0.2491638133094247,0.6168317206331841,0.3676679073237594,77.88452991448301,38547,terpisah_di_nol,0.0
149,0.9595979416406755,0.7332803965208912,pbcseg_final_v1\LY_613198_ccrop_mask.png,pbcseg_final_v1\MO_693426_ccrop_mask.png,,True,0.4395089852967291,0.6295925845570485,0.19008359926031945,68.59300255857006,23407,terpisah_di_nol,0.0
150,0.8424200098103474,0.8230202590187696,pbcseg_final_v1\LY_589279_ccrop_mask.png,pbcseg_final_v1\MO_89346_ccrop_mask.png,,True,0.1252310834316365,0.5771618696841398,0.4519307862525033,78.29431652425353,27744,terpisah_di_nol,0.0
151,0.7450274685362506,5.07856282823108,pbcseg_final_v1\LY_446643_ccrop_mask.png,pbcseg_final_v1\LY_495207_ccrop_mask.png,,True,0.21896295602716462,0.9199738753521602,0.7010109193249956,48.27007354458868,14576,normal,0.05237828008789241
136,0.8537452946090069,2.032488317089261,pbcseg_final_v1\LY_87818_ccrop_mask.png,pbcseg_final_v1\LY_599428_ccrop_mask.png,,True,0.43449088822915233,0.9636773353678973,0.5291864471387451,45.70557952810576,14008,normal,0.024723408821707437
137,0.8617136480828063,3.117607878243482,pbcseg_final_v1\MO_115081_ccrop_mask.png,pbcseg_final_v1\LY_707113_ccrop_mask.png,,True,0.2724964109388161,0.7364082007568312,0.4639117898180151,68.5054742338158,29290,terpisah_di_nol,0.0
138,0.8670522733320145,3.453196307975873,pbcseg_final_v1\LY_91407_ccrop_mask.png,pbcseg_final_v1\LY_520157_ccrop_mask.png,,True,0.5055282682128367,0.9980659700388507,0.49253770182601403,48.25971404805462,15980,normal,0.024028466566610635
139,0.7620948787433978,3.934843586821349,pbcseg_final_v1\LY_327976_ccrop_mask.png,pbcseg_final_v1\MO_256427_ccrop_mask.png,,True,0.087053770790973,0.6076042127713006,0.5205504419803275,80.15609770940699,28001,terpisah_di_nol,0.0
140,0.8917952396078703,2.5804297722017226,pbcseg_final_v1\LY_533974_ccrop_mask.png,pbcseg_final_v1\MO_489227_ccrop_mask.png,,True,0.3390412423631924,0.8359652863451789,0.4969240439819864,55.65968020030299,24738,terpisah_di_nol,0.0
141,0.8118076050282269,0.3951898289933173,pbcseg_final_v1\MO_634096_ccrop_mask.png,pbcseg_final_v1\LY_99706_ccrop_mask.png,,True,0.15123644664130273,0.6873508515005771,0.5361144048592743,67.89698078707183,22524,terpisah_di_nol,0.0
142,0.7277445528276122,3.6928209475755174,pbcseg_final_v1\LY_170874_ccrop_mask.png,pbcseg_final_v1\LY_827379_ccrop_mask.png,,True,0.12968951657165304,0.8837527363079558,0.7540632197363029,49.33558553417604,14805,terpisah_di_nol,0.0
143,0.7261051906802439,5.198428970302925,pbcseg_final_v1\MO_894356_ccrop_mask.png,pbcseg_final_v1\MO_470658_ccrop_mask.png,,True,0.14317872084045868,0.9488941868600657,0.805715466019607,67.06713054842886,31983,terpisah_di_nol,0.0
152,0.7470709992494549,5.952798958686861,pbcseg_final_v1\LY_803891_ccrop_mask.png,pbcseg_final_v1\MO_441309_ccrop_mask.png,,True,0.030366159003772517,0.605124910215325,0.5747587512115525,68.47627326307996,23451,normal,0.02630668208823282
153,0.7781531304259004,1.5971366323654888,pbcseg_final_v1\LY_650850_ccrop_mask.png,pbcseg_final_v1\LY_866646_ccrop_mask.png,,True,0.21527953406666145,0.8035407237785428,0.5882611897118813,61.220911460055866,20087,terpisah_di_nol,0.0
154,0.7446806468023719,0.41254470973986684,pbcseg_final_v1\LY_19758_ccrop_mask.png,pbcseg_final_v1\LY_979514_ccrop_mask.png,,True,0.23326397119569392,0.8727680894321438,0.6395041182364498,53.85164807134504,17001,terpisah_di_nol,0.0
155,0.8511412263951361,1.9906201944396977,pbcseg_final_v1\LY_600393_ccrop_mask.png,pbcseg_final_v1\LY_365740_ccrop_mask.png,,True,0.3644862323637612,0.8162401838163869,0.4517539514526256,56.43580423808985,18819,terpisah_di_nol,0.0
156,0.9406492243693031,3.416148242336273,pbcseg_final_v1\MO_574035_ccrop_mask.png,pbcseg_final_v1\MO_689165_ccrop_mask.png,,True,0.6137473799747853,0.7645451961415688,0.15079781616678345,73.24616030891995,36281,terpisah_di_nol,0.0
157,0.8039696424691555,4.9724075153128355,pbcseg_final_v1\LY_929629_ccrop_mask.png,pbcseg_final_v1\LY_918465_ccrop_mask.png,,True,0.34703900762134604,0.9461921849878966,0.5991531773665506,50.20956084253277,17988,terpisah_di_nol,0.0
158,0.8081549314448502,3.9351431255964098,pbcseg_final_v1\MO_38915_ccrop_mask.png,pbcseg_final_v1\LY_647109_ccrop_mask.png,,True,0.087218821182616,0.5283887119086508,0.44116989072603485,77.20103626247513,25666,terpisah_di_nol,0.0
159,0.8806547613500001,2.991096622325581,pbcseg_final_v1\MO_805320_ccrop_mask.png,pbcseg_final_v1\LY_481506_ccrop_mask.png,,True,0.16415088812976178,0.546279971944322,0.38212908381456023,79.20227269466452,29395,terpisah_di_nol,0.0
120,0.7228311987205142,0.7309026805839469,pbcseg_final_v1\MO_509901_ccrop_mask.png,pbcseg_final_v1\MO_119086_ccrop_mask.png,,True,0.09939768211772017,0.8975127159599573,0.7981150338422371,72.42237223399962,34728,terpisah_di_nol,0.0
121,0.7045652351856514,3.7717121183648756,pbcseg_final_v1\LY_897158_ccrop_mask.png,pbcseg_final_v1\MO_634461_ccrop_mask.png,,True,0.058758401046014784,0.8258402963781504,0.7670818953321356,57.271284253105414,28973,terpisah_di_nol,0.0
122,0.7282112082999915,3.57156371477222,pbcseg_final_v1\MO_526259_ccrop_mask.png,pbcseg_final_v1\MO_78471_ccrop_mask.png,,True,0.117651684395719,0.7966397713164598,0.6789880869207408,83.0,40601,normal,0.031151287567733187
123,0.8159865473751956,4.48805160946258,pbcseg_final_v1\LY_400974_ccrop_mask.png,pbcseg_final_v1\LY_819994_ccrop_mask.png,,True,0.29840736155056247,0.8449923839596948,0.5465850224091323,55.97320787662612,17874,normal,0.024845199749997663
124,0.9074822607056691,0.8581716247392218,pbcseg_final_v1\MO_729381_ccrop_mask.png,pbcseg_final_v1\MO_159321_ccrop_mask.png,,True,0.4478154973556151,0.9341201066642691,0.48630460930865405,77.07788269017254,39193,terpisah_di_nol,0.0
125,0.8051569505027313,2.3348747969258867,pbcseg_final_v1\LY_294345_ccrop_mask.png,pbcseg_final_v1\MO_858170_ccrop_mask.png,,True,0.0,0.0,0.0,92.17917335276988,35083,terpisah_di_nol,0.0
126,0.7915477440687545,2.644572240398612,pbcseg_final_v1\LY_480700_ccrop_mask.png,pbcseg_final_v1\LY_538542_ccrop_mask.png,,True,0.2728757075542287,0.8811044445699932,0.6082287370157644,47.4236228055175,13142,terpisah_di_nol,0.0
127,0.7742091035733443,2.025315147865051,pbcseg_final_v1\LY_933937_ccrop_mask.png,pbcseg_final_v1\MO_140886_ccrop_mask.png,,True,0.11846886808865001,0.5566229063100618,0.4381540382214118,78.0,31309,terpisah_di_nol,0.0
160,0.9444307567632348,3.817748708291975,pbcseg_final_v1\MO_214087_ccrop_mask.png,pbcseg_final_v1\MO_544030_ccrop_mask.png,,True,0.526680252170304,0.893163428883749,0.36648317671344494,75.27283706623525,34053,terpisah_di_nol,0.0
161,0.850683133087308,5.538791773444343,pbcseg_final_v1\MO_846205_ccrop_mask.png,pbcseg_final_v1\LY_490610_ccrop_mask.png,,True,0.3421223807238685,0.8365696110124917,0.4944472302886232,57.48912940721924,20163,normal,0.03599078753743473
162,0.8892939262561126,4.930855383747745,pbcseg_final_v1\MO_466514_ccrop_mask.png,pbcseg_final_v1\LY_725386_ccrop_mask.png,,True,0.1420245224946755,0.510806300786391,0.36878177829171555,80.62257748298549,27604,terpisah_di_nol,0.0
163,0.8330164453402026,5.639357363605204,pbcseg_final_v1\MO_905158_ccrop_mask.png,pbcseg_final_v1\MO_552828_ccrop_mask.png,,True,0.1295474529350261,0.772987951680997,0.6434404987459709,65.86349520030045,34434,terpisah_di_nol,0.0
164,0.8262458387850184,0.2386778942236566,pbcseg_final_v1\LY_828552_ccrop_mask.png,pbcseg_final_v1\MO_60168_ccrop_mask.png,,True,0.26815340711483193,0.7651453419429226,0.4969919348280907,71.30918594402827,28042,terpisah_di_nol,0.0
165,0.8852968979287762,4.825637427742774,pbcseg_final_v1\MO_869600_ccrop_mask.png,pbcseg_final_v1\MO_525648_ccrop_mask.png,,True,0.23798560412517003,0.9630453686103457,0.7250597644851756,66.0,32343,terpisah_di_nol,0.0
166,0.8224564524148142,3.664625699688397,pbcseg_final_v1\LY_903380_ccrop_mask.png,pbcseg_final_v1\LY_227964_ccrop_mask.png,,True,0.31058476982532834,0.8710545674523232,0.5604697976269949,51.86520991955976,15874,terpisah_di_nol,0.0
167,0.8226882268939437,4.4261841154388595,pbcseg_final_v1\MO_204551_ccrop_mask.png,pbcseg_final_v1\LY_29912_ccrop_mask.png,,True,0.14419389884860553,0.5842909070885424,0.4400970082399368,73.59347797189639,25747,terpisah_di_nol,0.0
168,0.8205295958799427,5.649896097686811,pbcseg_final_v1\LY_322720_ccrop_mask.png,pbcseg_final_v1\MO_141238_ccrop_mask.png,,True,0.15683451591313055,0.6621050109506064,0.5052704950374759,71.386273190299,25249,terpisah_di_nol,0.0
169,0.9544296386971387,2.2584348599922315,pbcseg_final_v1\LY_942960_ccrop_mask.png,pbcseg_final_v1\MO_154383_ccrop_mask.png,,True,0.23689775335763744,0.716891050256156,0.4799932968985185,59.0,23611,normal,0.022703830459324992
170,0.7455459397340883,5.132071965227959,pbcseg_final_v1\MO_547845_ccrop_mask.png,pbcseg_final_v1\MO_914340_ccrop_mask.png,,True,0.3095682704089857,0.826515942774285,0.5169476723652993,63.15853069855251,27777,terpisah_di_nol,0.0
171,0.7342450990161425,3.897274406812245,pbcseg_final_v1\LY_687027_ccrop_mask.png,pbcseg_final_v1\MO_119086_ccrop_mask.png,,True,0.12664071762806844,0.7340459995203058,0.6074052818922373,65.19202405202648,20624,terpisah_di_nol,0.0
172,0.965212347205338,3.385072686510857,pbcseg_final_v1\MO_532846_ccrop_mask.png,pbcseg_final_v1\LY_951374_ccrop_mask.png,,False,0.024624448705346927,1.0,0.975375551294653,66.48308055437865,23598,normal,0.917460853303384
173,0.8919124470179389,3.236583934194951,pbcseg_final_v1\MO_30883_ccrop_mask.png,pbcseg_final_v1\MO_871663_ccrop_mask.png,,True,0.6053654577346549,0.8639523698458915,0.25858691211123663,65.7419196555744,36294,terpisah_di_nol,0.0
174,0.8808791997728418,0.875149377806172,pbcseg_final_v1\MO_629240_ccrop_mask.png,pbcseg_final_v1\MO_858410_ccrop_mask.png,,True,0.42079536534871254,0.9032178867448848,0.48242252139617225,77.69813382572325,36543,terpisah_di_nol,0.0
175,0.9111743631259944,0.4217279544924059,pbcseg_final_v1\LY_489582_ccrop_mask.png,pbcseg_final_v1\MO_896706_ccrop_mask.png,,True,0.2824525109971844,0.6054055145966812,0.32295300359949686,66.48308055437865,20991,normal,0.025889018653924886
200,0.8338920156649193,2.6563489789600983,pbcseg_final_v1\LY_206555_ccrop_mask.png,pbcseg_final_v1\LY_622941_ccrop_mask.png,,True,0.22940146267939074,0.6997199982918175,0.4703185356124268,58.034472514187634,16849,terpisah_di_nol,0.0
201,0.9634320676339636,0.4254836680391995,pbcseg_final_v1\LY_173236_ccrop_mask.png,pbcseg_final_v1\MO_768896_ccrop_mask.png,,False,0.0,0.0,0.0,43.18564576337837,7454,tak_pernah_pecah,1.0
202,0.7304191836583762,5.262108904013454,pbcseg_final_v1\LY_514232_ccrop_mask.png,pbcseg_final_v1\MO_705630_ccrop_mask.png,,True,0.10792519269818007,0.86741025397262,0.7594850612744399,54.0,21171,normal,0.07066652533375734
203,0.9499254811851845,5.950790430892283,pbcseg_final_v1\MO_406701_ccrop_mask.png,pbcseg_final_v1\MO_261751_ccrop_mask.png,,True,0.6376911547444996,0.9701425001453319,0.3324513454008323,65.96969000988257,34050,terpisah_di_nol,0.0
204,0.8661444104468903,0.8025421023530652,pbcseg_final_v1\MO_765341_ccrop_mask.png,pbcseg_final_v1\MO_686892_ccrop_mask.png,,True,0.4068510205199818,0.9942841828518796,0.5874331623318979,69.46221994724903,38511,terpisah_di_nol,0.0
205,0.7136205247225625,2.1202079639918403,pbcseg_final_v1\MO_652824_ccrop_mask.png,pbcseg_final_v1\LY_176592_ccrop_mask.png,,True,0.0,0.0,0.0,71.69379331573968,24827,terpisah_di_nol,0.0
206,0.9375139706845635,4.638630978121038,pbcseg_final_v1\MO_719729_ccrop_mask.png,pbcseg_final_v1\MO_507386_ccrop_mask.png,,True,0.4871352940607775,0.8924955862157984,0.4053602921550209,64.1404708432983,34075,terpisah_di_nol,0.0
207,0.7623044582344944,0.467203794297903,pbcseg_final_v1\LY_818779_ccrop_mask.png,pbcseg_final_v1\LY_147472_ccrop_mask.png,,True,0.2938525669033585,0.984063571617618,0.6902110047142596,48.703182647543684,15533,terpisah_di_nol,0.0
192,0.9747326796069029,2.9275376456183997,pbcseg_final_v1\MO_507386_ccrop_mask.png,pbcseg_final_v1\LY_935379_ccrop_mask.png,,False,0.0,0.0,0.0,80.2807573457052,22331,normal,0.7087292080563778
193,0.7448697205626323,5.764513632604644,pbcseg_final_v1\LY_924952_ccrop_mask.png,pbcseg_final_v1\LY_538542_ccrop_mask.png,,True,0.26009348278203803,0.9149858603970212,0.6548923776149832,47.80167361086848,14177,terpisah_di_nol,0.0
194,0.7900336912802509,4.834173356470252,pbcseg_final_v1\MO_194123_ccrop_mask.png,pbcseg_final_v1\MO_574980_ccrop_mask.png,,True,0.2072114548809589,0.8934021897439856,0.6861907348630266,62.68173577685928,30849,terpisah_di_nol,0.0
195,0.8467443517713448,2.8185995343984014,pbcseg_final_v1\LY_825373_ccrop_mask.png,pbcseg_final_v1\LY_598790_ccrop_mask.png,,True,0.275504813142624,0.7734179512082009,0.49791313806557685,50.20956084253277,14327,normal,0.038461538461538464
196,0.7517555590168901,0.6810764082958668,pbcseg_final_v1\MO_448299_ccrop_mask.png,pbcseg_final_v1\MO_771921_ccrop_mask.png,,True,0.11946868257969959,0.9025443795399688,0.7830756969602692,74.24284477308234,37978,terpisah_di_nol,0.0
197,0.8793724651511725,0.014883207348992171,pbcseg_final_v1\MO_159280_ccrop_mask.png,pbcseg_final_v1\LY_517503_ccrop_mask.png,,True,0.13845903126272963,0.703125,0.5646659687372704,64.0,28473,normal,0.031234752377721213
198,0.8190556018259656,4.825268828321808,pbcseg_final_v1\LY_517503_ccrop_mask.png,pbcseg_final_v1\MO_529368_ccrop_mask.png,,True,0.013274587868969106,0.9808223732069893,0.9675477853380202,70.34912934784623,30065,terpisah_di_nol,0.0
199,0.8831045284198763,4.417712211910415,pbcseg_final_v1\LY_275504_ccrop_mask.png,pbcseg_final_v1\LY_164687_ccrop_mask.png,,True,0.3480653084886355,0.803666431263258,0.4556011227746225,47.38143096192854,13483,terpisah_di_nol,0.0
176,0.8838560441063713,1.921108461269204,pbcseg_final_v1\MO_928388_ccrop_mask.png,pbcseg_final_v1\LY_187676_ccrop_mask.png,,True,0.308494275320183,0.7720540238418144,0.46355974852163145,59.665735560705194,21979,terpisah_di_nol,0.0
177,0.8160354404668212,2.196358950970051,pbcseg_final_v1\MO_609525_ccrop_mask.png,pbcseg_final_v1\MO_402875_ccrop_mask.png,,True,0.22804927366276903,0.8087791036007768,0.5807298299380077,84.07734534343957,41715,terpisah_di_nol,0.0
178,0.8130362042362195,2.484518682145483,pbcseg_final_v1\MO_194219_ccrop_mask.png,pbcseg_final_v1\MO_548871_ccrop_mask.png,,True,0.1317454309452274,0.6952809985192357,0.5635355675740084,84.17244204607586,35247,terpisah_di_nol,0.0
179,0.8186614479169282,5.3501206346878405,pbcseg_final_v1\LY_606151_ccrop_mask.png,pbcseg_final_v1\MO_546259_ccrop_mask.png,,True,0.10743284823258428,0.5605574942290928,0.4531246459965086,78.02563681252464,31892,terpisah_di_nol,0.0
180,0.7072251285266178,0.4834988353150333,pbcseg_final_v1\LY_742231_ccrop_mask.png,pbcseg_final_v1\MO_417384_ccrop_mask.png,,True,0.016731782093929858,0.6275433044955016,0.6108115224015717,86.76981041814025,35956,terpisah_di_nol,0.0
181,0.8075867570917764,2.259533210269726,pbcseg_final_v1\MO_648019_ccrop_mask.png,pbcseg_final_v1\LY_896867_ccrop_mask.png,,True,0.26109577655379185,0.8749699991164486,0.6138742225626568,62.20128616033595,23957,terpisah_di_nol,0.0
